Current_Word,Next_Word,Levenshtein_distance
Spain,United,6
United,States,4
States,France,5
France,Latin,5
Latin,American,6
American,Spaniard,7
Spaniard,Tote,8
Tote,King,4
King,Manuel,5
Manuel,Millan,5
Millan,Spain,5
Spain,Uno,5
Uno,Contra,5
Contra,Veinte,5
Veinte,Emcees,6
Emcees,One,5
One,Emcees,5
Emcees,Tote,5
Tote,King,4
King,Spain,4
Spain,Millan,5
Millan,Latinohiphopradiocom,18
Latinohiphopradiocom,Millan,18
Millan,Spanish,7
Spanish,Clark,6
Clark,Boyd,5
Boyd,World,3
World,BBC,5
BBC,World,5
World,Service,6
Service,WGBH-Boston,11
Nintendo,Euro,7
Euro,Nintendos,8
Nintendos,DS,9
DS,Europe,6
Europe,March,5
March,UK,5
UK,Nintendo,8
Nintendo,UK,8
UK,DS,2
DS,US,1
US,Japan,5
Japan,Rival,4
Rival,Sony,5
Sony,PSP,4
PSP,US,2
US,Europe,6
Europe,March,5
March,PSP,5
PSP,Sonys,5
Sonys,European,7
European,Nintendos,9
Nintendos,Super,8
Super,Mario,5
Mario,DS,5
DS,Ubisofts,8
Ubisofts,Rayman,8
Rayman,DS,6
DS,Nintendo,8
Nintendo,DS,8
DS,Game,4
Game,Boy,4
Boy,Advance,7
Advance,Additionally,9
Additionally,DS,12
DS,Pictochat,9
Pictochat,Segas,8
Segas,Project,7
Project,Rub,7
Rub,Nintendo,8
Nintendo,US,8
US,John,4
John,Houlihan,5
Houlihan,Computerandvideogamescom,20
Computerandvideogamescom,Nintendo,19
Nintendo,Everyone,8
Everyone,Mario,6
Mario,Kart,3
Kart,DS,4
DS,Mr,2
Mr,Houlihan,8
Houlihan,Nintendo,8
Nintendo,DS,8
DS,Sonys,5
Sonys,PSP,5
PSP,PSP,0
PSP,Sonys,5
Sonys,PSP,5
PSP,Europe,6
Europe,Mr,5
Mr,Houlihan,8
Houlihan,Screen,7
Screen,Digest,5
Digest,Europe,6
Europe,However,6
However,Nintendo,7
Nintendo,Satoru,7
Satoru,Iwata,5
Iwata,US,5
US,European,8
European,Nintendo,8
Nintendo,Mr,8
Mr,Iwata,5
Iwata,Nintendo,7
Nintendo,DS,8
DS,December,7
December,US,8
US,Japan,5
Microsoft,Microsoft,0
Microsoft,MSN,8
MSN,November,8
November,Microsoft,9
Microsoft,Google,8
Google,Google,0
Google,Yahoo,6
Yahoo,Microsoft,7
Microsoft,Amazon,8
Amazon,Blinkx,6
Blinkx,Microsoft,9
Microsoft,Google,8
Google,Microsoft,8
Microsoft,Microsoft,0
Microsoft,Microsoft,0
Microsoft,Encarta,8
Encarta,Tony,7
Tony,Macklin,7
Macklin,Ask,6
Ask,Jeeves,6
Jeeves,April,6
April,Microsoft,8
Microsoft,Tools,7
Tools,MSN,5
MSN,Microsoft,8
Microsoft,MSN,8
MSN,November,8
Millions,MP3,7
MP3,US,3
US,One,3
One,Americans,8
Americans,MP3,9
MP3,Pew,3
Pew,Internet,7
Internet,American,7
American,Life,7
Life,Project,6
Project,MP3,7
MP3,Americans,9
Americans,MP3,9
MP3,American,8
American,Americans,1
Americans,MP3,9
MP3,Broadband,9
Broadband,Almost,9
Almost,MP3,6
MP3,Almost,6
Almost,US,6
US,Sixteen,7
Sixteen,People,6
People,MP3,6
MP3,Lee,3
Lee,Rainie,5
Rainie,Pew,6
Pew,Internet,7
Internet,American,7
American,Life,7
Life,Project,6
Gadget,MP3,6
MP3,Partners,8
Partners,Christmas,7
Christmas,Apples,8
Apples,Oliver,5
Oliver,Irish,5
Irish,Stuff,5
Stuff,Tracey,6
Tracey,Island,6
Island,Mr,6
Mr,Irish,4
Irish,Stuff,5
Stuff,Stuff,0
Stuff,Hi-Fi?,6
Hi-Fi?,London,6
London,Star,6
Star,Sonys,4
Sonys,Qrio,5
Qrio,Robot,4
Robot,Sony,4
Sony,Japan,5
Japan,Sony,5
Sony,Mr,4
Mr,Irish,4
Irish,Also,4
Also,Creative,8
Creative,Sony,8
Sony,Philips,7
Philips,Apple,6
Apple,Suggestions,10
Suggestions,Christmas,8
Christmas,MP3,9
MP3,Mr,2
Mr,Irish,4
Irish,Apple,5
Apple,Mr,5
Mr,Irish,4
Irish,Gizmondo,8
Gizmondo,GPS,7
GPS,GPRS,1
GPRS,MP3,3
MP3,Mr,2
Mr,Irish,4
Irish,Christmas,6
Christmas,Mr,8
Mr,Irish,4
US,US,0
US,Ellen,5
Ellen,Simonetti,8
Simonetti,Queen,8
Queen,Sky,5
Sky,Delta,5
Delta,September,7
September,Delta,7
Delta,Wednesday,7
Wednesday,Ms,8
Ms,Simonetti,9
Simonetti,Delta,7
Delta,Wednesday,7
Wednesday,Ms,8
Ms,Simonetti,9
Simonetti,Delta,7
Delta,Ms,5
Ms,Simonetti,9
Simonetti,November,8
November,Delta,7
Delta,Airlines,7
Airlines,Federal,8
Federal,Government,8
Government,EEOC,10
EEOC,Equal,4
Equal,Employment,9
Employment,Opportunity,8
Opportunity,Commission],11
Commission],Texas-based,11
Texas-based,Ms,10
Ms,Simonetti,9
Simonetti,BBC,9
BBC,News,4
News,September,8
September,Queen,7
Queen,Sky,5
Sky,BBC,3
BBC,News,4
News,January,7
January,Queen,6
Queen,Sky,5
Sky,Ms,3
Ms,Simonetti,9
Simonetti,Ms,9
Ms,Simonettis,9
Simonettis,Ms,9
Ms,Simonetti,9
Simonetti,US,9
US,Delta,5
Delta,Delta,0
Delta,Analysts,6
Analysts,Chapter,7
Chapter,Last,5
Last,Delta,4
Delta,Monday,5
Monday,American,7
American,Express,7
US,US,0
US,AOL,3
AOL,Jurors,6
Jurors,Virginia,7
Virginia,Jeremy,7
Jeremy,Jaynes,5
Jaynes,Jessica,6
Jessica,DeGroot,6
DeGroot,Richard,7
Richard,Rutkowski,8
Rutkowski,Prosecutors,10
Prosecutors,Jaynes,9
Jaynes,Associated,9
Associated,Press,10
Press,Another,7
Another,Jaynes,6
Jaynes,AP,6
AP,Russell,7
Russell,McGuire,7
McGuire,Jaynes,7
Jaynes,Virginia,7
Virginia,State,8
State,Attorney,6
Attorney,General,7
General,Jerry,5
Jerry,Kilgore,6
Kilgore,Prosecutors,9
Prosecutors,Jaynes,9
Jaynes,Jaynes,0
Jaynes,David,5
David,Oblon,5
Oblon,North,5
North,Carolina,7
Carolina,Virginia,5
Virginia,Spam,8
Doom,Sci-fi,6
Sci-fi,Doom,6
Doom,Golden,5
Golden,Joystick,7
Joystick,Ultimate,8
Ultimate,Game,6
Game,PC,4
PC,Little,6
Little,Britain,5
Britain,Matt,6
Matt,Lucas,5
Lucas,Doom,5
Doom,UK,4
UK,August,6
August,Grand,6
Grand,Theft,5
Theft,Auto:,5
Auto:,San,5
San,Andreas,6
Andreas,Wanted,6
Wanted,Christmas,8
Christmas,Halo,9
Halo,Half-Life,6
Half-Life,Wanted,8
Wanted,Nintendo,4
Nintendo,Legend,5
Legend,Zelda,5
Zelda,Doom,5
Doom,Doom,0
Doom,Battlefield,11
Battlefield,Vietnam,10
Vietnam,Chronicles,9
Chronicles,Riddick:,8
Riddick:,Escape,8
Escape,Butcher,6
Butcher,Bay,6
Bay,Unsung,6
Unsung,Hero,6
Hero,Game,4
Game,Doom,4
Doom,Electronic,9
Electronic,Arts,9
Arts,Nintendo,7
Nintendo,Games,7
Games,UK,5
UK,Screen,6
Screen,Digest,5
BBC,Bafta,4
Bafta,BBC,4
BBC,National,8
National,Theatre,8
Theatre,Interactive,7
Interactive,Bafta,9
Bafta,National,6
National,Theatres,8
Theatres,Stagework,8
Stagework,BBC,9
BBC,Hitchhikers,11
Hitchhikers,Guide,9
Guide,Galaxy,5
Galaxy,Adventure,9
Adventure,Game,8
Game,Spooks,6
Spooks,Interactive,11
Interactive,TV,11
TV,BBC,3
BBC,Sport,5
Sport,Interactive,9
Interactive,CBBC,11
CBBC,Newsround,9
Newsround,Guardian,8
Guardian,Englands,8
Englands,Euro,7
Euro,Baftas,6
Baftas,Grant,5
Grant,Dean,3
Dean,Baftas,5
Baftas,Interactive,9
Interactive,Entertainment,8
Entertainment,Bafta,11
Bafta,Interactive,9
Interactive,Awards,10
Awards,Awards,0
Awards,TV,6
TV,London,6
London,SSEYO,6
SSEYO,Warner,6
Warner,Bros,5
Bros,DVD,4
DVD,Chaplin,7
Chaplin,Collection,7
Collection,Oasis,9
Oasis,Really,5
Really,Bend,5
Bend,Like,4
Like,Beckham,6
Beckham,Shaun,6
Shaun,Dead,4
Dead,Day,2
Day,Today,3
Today,DVD,5
DVD,Trauma,6
Trauma,Elsewhere,9
Elsewhere,Alexander,7
Alexander,McQueen,8
McQueen,British,7
British,Academy,7
Academy,Film,6
Film,Television,9
Television,Tuesday,7
Tuesday,Half-Life,9
Half-Life,Baftas,7
Xbox,Details,7
Details,Microsofts,9
Microsofts,Xbox,9
Xbox,Xenon,3
Xenon,May,5
May,Xboxs,5
Xboxs,Game,5
Game,Developers,9
Developers,Conference,10
Conference,March,8
March,Microsoft,7
Microsoft,GDC,9
GDC,Sony,4
Sony,Microsoft,8
Microsoft,Nintendo,8
Nintendo,Xbox,8
Xbox,Electronic,9
Electronic,Entertainment,9
Entertainment,Expo,12
Expo,Los,4
Los,Angeles,6
Angeles,May,7
May,Reuters,7
Reuters,E3,7
E3,GDC,3
GDC,Microsoft,9
Microsoft,Bill,8
Bill,Gates,5
Gates,GDC,4
GDC,Xbox,4
Xbox,Since,5
Since,Microsoft,8
Microsoft,Consumer,9
Consumer,Electronics,11
Electronics,Show,10
Show,Mr,4
Mr,Gates,5
Gates,Sony,5
Sony,PlayStation,9
PlayStation,Microsoft,11
Microsoft,European,7
European,European,0
European,March,7
March,Hit,5
Hit,Halo,3
Halo,November,8
November,Gamers,6
Gamers,Although,8
Although,PlayStation,9
PlayStation,Xenon,9
Xenon,Nintendos,6
Nintendos,Revolution,9
Revolution,Rory,8
Rory,Armes,5
Armes,Electronic,9
Electronic,Arts,9
Arts,Europe,5
Europe,BBC,6
BBC,News,4
News,EA,4
EA,Microsoft,9
Microsoft,EA,9
EA,Sony,4
Sony,Nintendos,8
Nintendos,But,8
But,PlayStation,10
PlayStation,Xbox,10
Smart,ArtGarden,7
ArtGarden,BTs,9
BTs,Tate,4
Tate,Rather,3
Rather,Clicking,8
Clicking,So,8
So,Whistler,8
Whistler,Whistler,0
Whistler,Jemima,8
Jemima,Rellie,5
Rellie,Tates,6
Tates,Richard,7
Richard,Tateson,7
Tateson,ArtGarden,7
ArtGarden,Christmas,9
Christmas,Similarly,8
Similarly,Tate,8
Tate,Britain,6
Britain,One,7
One,Tate,3
Tate,ArtGarden,7
ArtGarden,Ms,9
Ms,Rellie,6
Rellie,BT,6
Movie,PCs,5
PCs,US,3
US,Movie,5
Movie,Association,9
Association,Americas,9
Americas,Parent,7
Parent,File,5
File,Scan,4
Scan,Parents,6
Parents,MPAA,7
MPAA,Dan,4
Dan,Glickman,6
Glickman,MPAA,8
MPAA,Windows,7
Windows,Movie,7
Movie,MPAA,4
MPAA,Trojan,6
Trojan,Mr,5
Mr,Glickman,8
Glickman,Movielink,8
Movielink,CinemaNow,9
CinemaNow,US,9
US,November,8
November,BitTorrent,9
BitTorrent,DirectConnect,8
DirectConnect,US,13
US,January,7
January,William,7
William,Trowbridge,9
Trowbridge,Michael,10
Michael,Chicoine,6
Doom,Half,4
Half,Life,4
Life,Halo,4
Halo,Theres,6
Theres,WORLD,6
WORLD,WARCRAFT,6
WARCRAFT,US,8
US,Blizzard,8
Blizzard,Solid,6
Solid,Released,6
Released,February,7
February,PC,8
PC,ICO,2
ICO,TITLE,4
TITLE,Ico,4
Ico,PS2,3
PS2,Ico,3
Ico,Wanda,5
Wanda,Wanda,0
Wanda,Colossus,8
Colossus,Release,6
Release,PS2,7
PS2,LEGEND,6
LEGEND,ZELDA,5
ZELDA,Ocarina,7
Ocarina,Time,6
Time,Link,3
Link,Horseback,8
Horseback,Release,7
Release,GameCube,6
GameCube,ADVANCE,8
ADVANCE,WARS,6
WARS,DS,3
DS,UK,2
UK,Nintendo,8
Nintendo,DS,8
DS,WarioWare,9
WarioWare,Touched!,9
Touched!,Segas,8
Segas,Feel,4
Feel,Magic,5
Magic,Personally,9
Personally,Advance,9
Advance,Wars,6
Wars,Nintendo,8
Nintendo,Release,7
Release,DS,7
DS,STALKER,7
STALKER,Following,9
Following,Far,8
Far,Cry,3
Cry,Half-Life,9
Half-Life,PC,9
PC,Andrei,6
Andrei,Tarkovskys,10
Tarkovskys,Stalker,9
Stalker,Released,7
Released,March,7
March,PC,5
PC,METAL,5
METAL,GEAR,3
GEAR,SOLID:,6
SOLID:,SNAKE,5
SNAKE,EATER,4
EATER,Hideo,5
Hideo,Kojima,6
Kojima,Soviet-controlled,15
Soviet-controlled,Snake,14
Snake,Released,6
Released,March,7
March,PS2,5
PS2,DEAD,4
DEAD,ALIVE,5
ALIVE,ULTIMATE,5
ULTIMATE,Tecmos,7
Tecmos,Team,3
Team,Ninja,5
Ninja,Dead,5
Dead,Alive,5
Alive,Heres,5
Heres,Xbox,5
Xbox,Live,4
Live,Released,7
Released,March,7
March,Xbox,5
Xbox,KNIGHTS,7
KNIGHTS,OLD,7
OLD,REPUBLIC,7
REPUBLIC,II,7
II,Looks,5
Looks,Star,5
Star,Wars,3
Wars,Force,4
Force,Released,7
Released,February,7
February,Xbox,7
Xbox,PC,4
Microsoft,Windows,7
Windows,Microsoft,7
Microsoft,PCs,8
PCs,Following,9
Following,Giant,8
Giant,Microsoft,7
Microsoft,Although,8
Although,Microsoft,8
Microsoft,Surveys,8
Surveys,Windows,6
Windows,PC,7
PC,Microsoft,9
Microsoft,Windows,7
Windows,Designed,8
Designed,PCs,7
PCs,Windows,6
Windows,XP,7
XP,PC,2
PC,Microsofts,10
Microsofts,Windows,7
Windows,XP,7
XP,Mike,4
Mike,Nash,4
Nash,Microsofts,9
Microsofts,Charging,9
Charging,Microsoft,8
Microsoft,Earthlink,9
Earthlink,Webroot,9
Webroot,PCs,7
PCs,Currently,9
Currently,Spybot,8
Spybot,Ad-Aware,8
Ad-Aware,Spyware,4
Spyware,PC,7
PC,Microsofts,10
Microsofts,New,10
New,York,4
York,Giant,5
Giant,Company,5
Company,Software,6
Software,Terms,8
Web,Digital,7
Digital,Christmas,6
Christmas,Many,9
Many,Search,5
Search,Google,6
Google,Photo,5
Photo,Kodak,5
Kodak,Kodaks,1
Kodaks,Ofoto,6
Ofoto,Snapfish,7
Snapfish,Pixagogo,8
Pixagogo,Marcus,7
Marcus,Hawkins,5
Hawkins,Digital,7
Digital,Camera,6
Camera,CD,5
CD,DVD,2
DVD,Photosig,8
Photosig,Tuesday,8
Tuesday,Google,7
Google,Picasa,6
Picasa,PC,5
PC,Photos,5
Photos,Ofoto,3
Ofoto,Many,5
Many,Mr,3
Mr,Hawkins,7
Hawkins,Friends,6
Friends,PCs,6
PCs,Google,6
Google,Mr,6
Mr,Hawkins,7
Text,UK,4
UK,Mobile,6
Mobile,Data,6
Data,Association,9
Association,December,10
December,December,0
December,MDAs,8
MDAs,Every,5
Every,Decembers,7
Decembers,October,5
October,Text,7
Text,MDA,4
MDA,Even,4
Even,People,6
People,SMS,6
SMS,Booking,7
Booking,Mobile,5
Mobile,Disasters,8
Disasters,Emergency,9
Emergency,Committees,9
Committees,Asian,9
Asian,Tsunami,5
Tsunami,Looking,7
Looking,MDAs,7
MDAs,Mike,3
Mike,Short,5
Short,WAP,5
WAP,Handsets,8
Handsets,GPRS,8
GPRS,Globally,7
Globally,Gartner,7
File-swappers,Legal,11
Legal,One,5
One,BitTorrent,9
BitTorrent,Exeem,9
Exeem,January,7
January,December,8
December,BitTorrent,9
BitTorrent,BitTorrent,0
BitTorrent,Shutting,9
Shutting,BitTorrent,9
BitTorrent,One,9
One,BitTorrent,9
BitTorrent,TV,9
TV,Sloncek,7
Sloncek,Exeem,6
Exeem,Novastream,8
Novastream,Sloncek,9
Sloncek,Exeem,6
Exeem,BitTorrent,9
BitTorrent,Kazaa,10
Kazaa,Like,5
Like,BitTorrent,8
BitTorrent,Exeem,9
Exeem,Like,4
Like,Kazaa,5
Kazaa,This,5
This,Sloncek,7
Sloncek,Exeem,6
Exeem,February,8
February,Sloncek,8
Sloncek,Windows,7
Windows,Linux,5
Linux,Mac,5
Mac,Despite,7
Despite,Suprnova,8
Suprnova,Slonceks,7
Slonceks,Exeem,7
Exeem,Swarm,4
Swarm,Systems,5
Systems,Caribbean,8
Caribbean,Saint,7
Saint,Kitts,4
Kitts,Nevis,4
Nevis,Users,4
Users,Exeem,4
Exeem,Sloncek,6
Sloncek,Novastream,9
Novastream,Dr,9
Dr,Johan,5
Johan,Pouwelse,7
Pouwelse,Delft,6
Delft,University,8
University,Technology,9
Technology,Exeem,10
Exeem,But,5
But,BitTorrent,8
BitTorrent,Suprnova,9
Suprnova,Exeem,8
Exeem,Studies,6
Studies,Kazaa,7
Kazaa,Suprnova,7
Suprnova,Kazaa,7
Kazaa,Mr,5
Mr,Pouwelse,8
Pouwelse,Mr,8
Mr,Pouwelse,8
Pouwelse,BitTorrent,9
BitTorrent,Suprnova,9
Suprnova,No-one,7
No-one,Motion,4
Motion,Picture,6
Picture,Association,9
Association,America,9
Format,Technology,9
Technology,Sony,8
Sony,Philips,7
Philips,Matsushita,9
Matsushita,Samsung,7
Samsung,Currently,8
Currently,Systems,8
Systems,Digital,7
Digital,Rights,4
Rights,Management,9
Management,Called,8
Called,Marlin,4
Marlin,Joint,5
Joint,Development,8
Development,Association,11
Association,Marlin,9
Marlin,Intertrust,9
Intertrust,DRM,10
DRM,Coral,5
Coral,Consortium,7
Consortium,Apple,10
Apple,Microsoft,9
Microsoft,Confusingly,10
Confusingly,Microsoft,10
Microsoft,Apple,9
Apple,DRM,5
DRM,Betamax,7
Betamax,VHS,7
VHS,Ian,3
Ian,Fogg,4
Fogg,Jupiter,7
Jupiter,Research,8
Research,Mr,7
Mr,Fogg,4
Fogg,DRM,4
DRM,Although,8
Although,Microsofts,9
Microsofts,Sure,9
Sure,Shelley,5
Shelley,Taylor,6
Taylor,Apples,5
Apples,Apple,1
Apple,Ms,5
Ms,Taylor,6
Taylor,Cory,5
Cory,Doctorow,6
Doctorow,European,8
European,Electronic,8
Electronic,Frontier,8
Frontier,Foundation,6
Foundation,Marlin,8
Marlin,DRM,6
DRM,Instead,7
Instead,Mr,7
Mr,Doctorow,7
Doctorow,DRM,7
DRM,American,8
American,UK,8
Doors,Thousands,7
Thousands,Las,7
Las,Vegas,3
Vegas,Consumer,8
Consumer,Electronics,11
Electronics,Show,10
Show,Microsoft,8
Microsoft,Bill,8
Bill,Gates,5
Gates,Wednesday,7
Wednesday,Xbox,9
Xbox,Highlights,10
Highlights,TVs,9
TVs,Intel,5
Intel,Microsoft,9
Microsoft,Hewlett,8
Hewlett,Packard,7
Packard,Jeff,7
Jeff,Joseph,4
Joseph,Consumer,6
Consumer,Electronics,11
Electronics,Association,10
Association,BBC,11
BBC,News,4
News,MP3,4
MP3,Consumer,8
Consumer,CES,7
CES,CEA,1
CEA,Tuesday,7
Tuesday,US,7
US,Shipments,9
Shipments,CEA,9
CEA,DVD,3
DVD,Liquid,6
Liquid,Crystal,7
Crystal,Display,6
Display,TVs,6
TVs,PVR,2
PVR,Mr,3
Mr,Joseph,6
Joseph,Apples,6
Apples,CEA,6
CEA,Gaming,6
Gaming,Games,3
Games,Microsofts,9
Microsofts,Xbox,9
Xbox,PlayStation,10
PlayStation,Although,9
Although,Mr,8
Mr,Gates,5
Gates,Xbox,5
Xbox,Games,5
Games,Developers,8
Developers,Conference,10
Conference,US,10
US,CEA,3
CEA,Portable,8
Portable,TV,8
TV,SD,2
SD,CES,3
CES,January,7
Humanoid,Car-maker,8
Car-maker,Hondas,8
Hondas,Asimo,6
Asimo,Japanese,8
Japanese,Asimo,8
Asimo,Step,5
Step,Innovative,9
Innovative,Mobility,8
Mobility,Eventually,9
Eventually,Asimo,10
Asimo,Honda,5
Honda,Asimo,5
Asimo,Olympic,6
Olympic,Kelly,7
Kelly,Holmes,5
Holmes,Sonys,4
Sonys,Qrio,5
Qrio,Asimo,3
Asimo,Asimo,0
Asimo,November,7
November,Robot,6
Robot,Hall,5
Hall,Fame,3
Fame,August,6
August,Czech,6
Czech,Republic,8
Republic,Japanese,7
Japanese,Technology,9
Technology,Asimo,9
Asimo,Asimos,1
Asimos,Robots,5
Robots,United,6
United,Nations,6
Nations,Economic,7
Economic,Commission,9
Commission,Europe,10
Virus,Christmas,7
Christmas,Security,8
Security,Windows,8
Windows,Christmas,7
Christmas,ZafiD,8
ZafiD,Christmas,8
Christmas,Anti-virus,8
Anti-virus,Anti-virus,0
Anti-virus,Sophos,9
Sophos,Zafi,6
Zafi,Like,4
Like,Windows,6
Windows,Zafi-D,7
Zafi-D,Microsoft,9
Microsoft,Outlook,7
Outlook,Christmas,9
Christmas,Christmas,0
Christmas,Holidays,7
Holidays,PC,8
PC,South,5
South,America,7
America,Italy,7
Italy,Spain,4
Spain,Bulgaria,6
Bulgaria,Hungary,4
Hungary,Zafi,6
Zafi,April,4
April,Christmases,9
Christmases,Mikko,10
Mikko,Hypponen,7
Hypponen,F-Secures,8
Net,TV,3
TV,Ofcom,5
Ofcom,Content,7
Content,TV,7
TV,TV-quality,8
TV-quality,Westminster,10
Westminster,Lord,11
Lord,Currie,5
Currie,Ofcom,6
Ofcom,Despite,7
Despite,Ofcom,7
Ofcom,Internet,8
Internet,Service,7
Service,Providers,6
Providers,Association,9
Association,Lord,10
Lord,Currie,5
Currie,TV,6
TV,Adopting,8
Adopting,TV,8
TV,UK,2
UK,TV,2
TV,BT,2
BT,BSkyB,4
BSkyB,ITV,5
ITV,BBC,3
BBC,Head,4
Head,Andrew,6
Andrew,Burke,5
Burke,Internet,6
Internet,Law,8
Law,Commission,10
Commission,Richard,9
Richard,Ayers,6
Ayers,Tiscali,7
Tiscali,Huge,7
Huge,BBC,4
BBC,TV,3
TV,BBCs,4
BBCs,EastEnders,9
EastEnders,Top,10
Top,Gear,4
Gear,TV,4
TV,One,3
One,Mr,3
Mr,Ayers,4
Ayers,MP,5
MP,Richard,7
Richard,Allan,6
Allan,Liberal,6
Liberal,Democrat,6
Democrat,IT,8
IT,Mr,2
Mr,Allan,5
Allan,TV,5
TV,Lord,4
Lord,Currie,5
Currie,Mr,5
Mr,Burke,4
Vodafone,November,7
November,Orange,7
Orange,December,7
December,T-Mobile,8
T-Mobile,O2,8
O2,Already,7
Already,Ill,6
Ill,Niel,3
Niel,Ransom,6
Ransom,Alcatel,7
Alcatel,Instead,6
Instead,Already,5
Already,Wimax,6
Wimax,Kent,5
Kent,UKs,4
UKs,Wimax,5
Wimax,Analyst,7
Analyst,Telecom,7
Telecom,View,6
View,Wimax,4
Wimax,Bob,5
Bob,Larribeau,8
Larribeau,Telecom,9
Telecom,View,6
View,Wimax,4
Wimax,Moves,5
Moves,BT,5
BT,Bluephone,8
Bluephone,Fixed,8
Fixed,Voice,4
Voice,IP,5
IP,Voip,4
Voip,Anyone,5
Anyone,UKs,6
UKs,Voip,4
Voip,Telecommunications,16
Telecommunications,Ofcom,15
Ofcom,Voip,5
Voip,Voip,0
Voip,Home,3
Home,Motorola,7
Motorola,Apple,7
Apple,Convergence,10
Convergence,Instead,9
Blog,America,7
America,Americans,2
Americans,Pew,8
Pew,Internet,7
Internet,American,7
American,Life,7
Life,Project,6
Project,US,7
US,Despite,7
Despite,Americans,8
Americans,Blogs,8
Blogs,Companies,8
Companies,Google,7
Google,Microsoft,8
Microsoft,Americans,8
Americans,RSS,9
RSS,RSS,0
RSS,PCs,3
PCs,Reading,7
Reading,US,7
US,Getting,7
Getting,USs,7
USs,Daily,5
Daily,Kos,5
Kos,Instapundit,10
Instapundit,US,11
US,Kerry,5
Kerry,Bush,5
Bush,Blog,3
Blog,November,8
Apple,Civil,5
Civil,Electronic,9
Electronic,Frontier,8
Frontier,Foundation,6
Foundation,US,10
US,Apple,5
Apple,Apple,0
Apple,Mac,5
Mac,Mini,3
Mini,EFF,4
EFF,Californias,11
Californias,Superior,9
Superior,Apple,7
Apple,American,7
American,EFF,8
EFF,Apple,5
Apple,Asteroid,7
Asteroid,Apple,7
Apple,ISPs,5
ISPs,EFF,4
EFF,Kurt,4
Kurt,Opsahl,6
Opsahl,First,6
First,Amendment,8
Amendment,Apple,7
Apple,December,7
December,Apple,7
Apple,Californian,11
Californian,AppleInsidercom,13
AppleInsidercom,PowerPageorg,13
PowerPageorg,Apple,11
Apple,Nfoxcom,7
Nfoxcom,PowerPages,10
PowerPages,Jason,9
Jason,O-Grady,7
O-Grady,EFF,7
EFF,Apple,5
Apple,Professor,8
Professor,Tom,8
Tom,Goldstein,8
Goldstein,Journalism,8
Journalism,School,9
School,University,10
University,California,8
California,Dan,8
Dan,Gillmor,7
Gillmor,Silicon,4
Silicon,Valley,6
Valley,Apple,4
Cheaper,Texas,6
Texas,Instruments,9
Instruments,Currently,8
Currently,OMAP-Vox,9
OMAP-Vox,Europe,8
Europe,Asia,6
Asia,Texas,4
Texas,Doug,5
Doug,Rasor,5
Rasor,Texas,5
Texas,Texas,0
Texas,UK,5
UK,Texas,5
Texas,Intel,5
Intel,Competition,10
Competition,UKs,11
UKs,Sony,4
Sony,Ericsson,7
Ericsson,Many,8
Many,Many,0
Many,Earlier,6
Earlier,January,6
January,NTT,7
NTT,DoCoMo,6
DoCoMo,Vodafone,6
Vodafone,OMAP-Vox,8
OMAP-Vox,Cannes,8
Cannes,France,4
Progress,Internet,7
Internet,Corporation,10
Corporation,Assigned,11
Assigned,Names,7
Names,Numbers,3
Numbers,Icann,7
Icann,Asia,5
Asia,Catalan,6
Catalan,Universal,8
Universal,Postal,7
Postal,Union,6
Union,New,5
New,York-based,9
York-based,Travel,7
Travel,Partnership,9
Partnership,Icann,10
Icann,Despite,7
Despite,Icann,7
Icann,Icann,0
Icann,One,4
One,Icann,4
Icann,Icann,0
Icann,Three,5
Three,Others,5
Slim,PlayStation,9
PlayStation,Sony,9
Sony,PlayStation,9
PlayStation,UK,11
UK,Sales,5
Sales,Microsofts,9
Microsofts,Xbox,9
Xbox,Chart-Track,11
Chart-Track,PS2-only,10
PS2-only,Grand,7
Grand,Theft,5
Theft,Auto:,5
Auto:,San,5
San,Andreas,6
Andreas,UK,7
UK,Latest,6
Latest,Sony,6
Sony,Microsoft,8
Microsoft,John,8
John,Houlihan,5
Houlihan,Computerandvideogamescom,20
Computerandvideogamescom,BBC,24
BBC,News,4
News,Halo,4
Halo,Xbox],5
Xbox],Xbox,1
Xbox,Although,7
Although,Xbox,7
Xbox,PS2,4
PS2,Sony,4
Sony,UK,4
UK,Edinburgh-based,15
Edinburgh-based,Rockstar,14
Rockstar,GTA,8
GTA,San,3
San,Andreas,6
Andreas,Harry,6
Harry,Potter,6
Potter,Prisoner,5
Prisoner,Azkaban,8
Azkaban,UK,7
UK,Lord,4
Lord,Rings:,6
Rings:,Return,5
Return,King,6
King,Gangster-themed,13
Gangster-themed,GTA,14
GTA,San,3
San,Andreas,6
Andreas,Grand,6
Grand,Theft,5
Theft,Auto,5
Auto,Vice,4
Vice,City,3
City,Xbox,4
Xbox,Halo,4
Halo,November,8
November,UK,8
UK,Mr,2
Mr,Houlihan,8
Houlihan,Sony,7
Sony,PS2,4
PS2,San,3
San,Andreas,6
Andreas,PS2,7
PS2,Christmas,9
Christmas,Microsofts,7
Microsofts,Xbox,9
Xbox,GTA,4
GTA,San,3
San,Andreas,6
Andreas,Sony,7
Sony,Microsoft,8
Microsoft,Mr,7
Mr,Houlihan,8
Loyalty,TV,7
TV,Viewers,7
Viewers,TV,7
TV,Sky,3
Sky,Broadcasters,12
Broadcasters,Sky,12
Sky,ITV,3
ITV,Sky,3
Sky,January,6
January,New,7
